sample_id,global_n,s_n,s_n_contig,rbd_n
hCoV_19_England_MILK_302BEEE_2021,0.017924622947530347,0.04945054945054945,189,189
hCoV_19_England_MILK_346397C_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_NORW_13DE9BF_2021,0.010833584110743304,0.01805337519623234,50,69
hCoV_19_England_QEUH_347A5BA_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_YYG1S7R_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_3350F80_2022,0.024839529285905323,0.0,0,0
hCoV_19_Wales_PHWC_P8UR1X_2022,0.019390211286440223,0.04945054945054945,189,189
hCoV_19_Wales_PHWC_PJHXDX_2022,0.01856001070126743,0.0,0,0
hCoV_19_England_ALDP_3BE4B3A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_326CCE8F_2023,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_14D2079_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_HSLL_1532F97_2021,0.004146186511519042,0.0,0,0
hCoV_19_NorthernIreland_RAND_13EAF90_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_36126FB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_CLIMB_CM7YEKIO_2022,0.03387619971240344,0.11433804290947149,280,255
hCoV_19_England_OXON_F447B1_2020,0.0015383071932582016,0.0,0,0
hCoV_19_England_205280029_2020,0.015650603618366052,0.04866562009419152,183,5
hCoV_19_England_ALDP_20071A6_2021,0.0778851620238772,0.18864468864468864,277,195
hCoV_19_England_QEUH_2EA41128_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_1849C93_2021,0.01320937698558673,0.0716902145473574,274,0
hCoV_19_England_CAMC_13CBF86_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PJ764X_2022,0.005517841019295723,0.0,0,0
hCoV_19_Wales_PHWC_4A8A17_2020,0.021168444637661772,0.07535321821036106,218,92
hCoV_19_England_LSPA_37D1F38_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_RAND_13FD12B_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_ALDP_27A927F_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_1C20830_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_35DDEAA_2022,0.01698315057502006,0.0,0,0
hCoV_19_England_BRBR_1CB001F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_RAND_1515765_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PHEC_YYDQ5I5_2022,0.01993111059091061,0.00026164311878597594,1,0
hCoV_19_England_ALDP_1ACA25A_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_RAND_14E1FE3_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_36D8DED_2022,0.04085316929660337,0.0,0,0
hCoV_19_England_LSPA_3F7B2B7_2022,0.06159917065177407,0.07875457875457875,301,255
hCoV_19_England_PHEP_YYR6189_2022,0.061164431662375014,0.06357927786499215,181,62
hCoV_19_England_DHSC_CYDQ4SQ_2022,0.027547472586253008,0.06200941915227629,237,237
hCoV_19_England_MILK_120617B_2021,0.011035682038591446,0.05468341182626897,209,13
hCoV_19_England_PHEC_YYFZ8U6_2022,0.0023409022506103066,0.0,0,0
hCoV_19_England_ALDP_195C151_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PEXAO8_2022,0.0012369617544798074,0.0,0,0
hCoV_19_England_PHEC_YYG19YS_2022,0.0030097314650703944,0.0,0,0
hCoV_19_England_CAMC_14A519A_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_17D724E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_3EDF847_2022,0.020934354412600744,0.0,0,0
hCoV_19_England_HSLL_15925B1_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_29C5AA0_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_1F6A5C7_2021,0.03862488713507006,0.0716902145473574,274,0
hCoV_19_England_ALDP_316DC8B_2022,0.034166889542658466,0.11878597592883307,265,189
hCoV_19_England_MILK_1565BF1_2021,0.004146186511519042,0.0,0,0
hCoV_19_Scotland_QEUH_14B43B0_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_1A43514_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3D35822_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_341ECC2_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_HSLL_150FCD8_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3ABB881_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E8BB6F_2022,0.012908403839079692,0.0,0,0
hCoV_19_England_OXON_F881D1_2021,0.00020062192797672785,0.0,0,0
hCoV_19_England_LSPA_3A7217C_2022,0.01160418687088252,0.0,0,0
hCoV_19_England_PHWC_PYIOQX_2021,0.0035782362973614686,0.0,0,0
hCoV_19_Scotland_EDB71794_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_14D9B71_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_19C3270_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_3D5E814_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYG1567_2022,0.008861987091596161,0.0015698587127158557,6,0
hCoV_19_England_DHSC_CYDPHEM_2022,0.0672173360532388,0.0282574568288854,35,27
hCoV_19_England_QEUH_35892FC_2022,0.008962311473765174,0.0,0,0
hCoV_19_England_MILK_38F5AA5_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_151B2E6_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_LSPA_3EA9CC2_2022,0.052569976256562886,0.0,0,0
hCoV_19_England_RAND_14FD47C_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_CAMC_139B857_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PLYM_336E927_2022,0.00421235624498529,0.0,0,0
hCoV_19_Scotland_CVR14293_2022,0.014943835250066862,0.04526425954997384,162,0
hCoV_19_England_QEUH_326561EB_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3E17430_2022,0.008159716416413068,0.0,0,0
hCoV_19_Scotland_CVR7399_2021,0.051499849513426746,0.065149136577708,249,0
hCoV_19_England_LSPA_362CEAB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_ALDP_125C598_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_3861AD1_2022,0.029461926896966858,0.0,0,0
hCoV_19_Scotland_QEUH_153FC75_2021,0.004213060487511285,0.0005232862375719519,2,0
hCoV_19_Scotland_QEUH_3F947C8_2022,0.0070895896732769284,0.0,0,0
hCoV_19_England_PHEC_YYF419I_2022,0.0030431729257933988,0.0,0,0
hCoV_19_England_MILK_39524D4_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_13D3A6C_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3C621E6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_3692DC1_2022,0.012235891949719177,0.0,0,0
hCoV_19_England_PHEP_YYFD4X7_2022,0.032036919372638195,0.07875457875457875,301,255
hCoV_19_England_MILK_364AC9E_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_HSLL_15328F6_2021,0.010868474734976423,0.05337519623233909,204,8
hCoV_19_England_ALDP_1DE65C5_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_1408C76_2021,0.01404541350366184,0.0,0,0
hCoV_19_Wales_PHWC_PKG7XI_2022,0.0034779119151924554,0.0,0,0
hCoV_19_England_PHEC_YYRJ5WG_2022,0.00999899675617831,0.0,0,0
hCoV_19_Wales_PHWC_PKN4T5_2022,0.008193157877136073,0.0,0,0
hCoV_19_Wales_PHWC_PRIWGZ_2021,0.0010366852824131357,0.0,0,0
hCoV_19_England_LOND_E6C0C_2021,0.02735145618082723,0.0,0,0
hCoV_19_England_LOND_128DD4B_2021,0.030565495100826005,0.08791208791208792,256,102
hCoV_19_England_MILK_3BF03AC_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LOND_12F7E85_2021,0.041634618600140456,0.0,0,0
hCoV_19_England_QEUH_194E028_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_325EA29F_2022,0.022840517673811993,0.0,0,0
hCoV_19_Wales_PHWC_PEHYEI_2022,0.014379828110891883,0.0,0,0
hCoV_19_England_PHEC_YYFW6NO_2022,0.003611677758084473,0.0,0,0
hCoV_19_England_DHSC_CYNQ3ZQ_2022,0.012135597753410002,0.03218210361067504,45,36
hCoV_19_England_LSPA_3E4BE62_2022,0.08768351001571749,0.0,0,0
hCoV_19_England_210241183_2021,0.008761662709427147,0.04735740450026164,181,1
hCoV_19_England_MILK_19BED0E_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_328B1D2_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYNSMFO_2022,0.0035447948366384642,0.0,0,0
hCoV_19_England_MILK_1529A47_2021,0.020967795873323748,0.05703819989534275,218,22
hCoV_19_England_MILK_16314E3_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_325F108C_2022,0.020934354412600744,0.0,0,0
hCoV_19_England_LSPA_3B89AEF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_3ACC814_2022,0.011567263974324686,0.0,0,0
hCoV_19_England_QEUH_3F70E63_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_SCOT_15298_2022,0.011871718556666555,0.0,0,0
hCoV_19_England_ALDP_172F61E_2021,0.011503862488713507,0.058346415489272635,112,0
hCoV_19_England_PHEC_YYDR959_2022,0.003076614386516403,0.0,0,0
hCoV_19_England_BRBR_39FFA9B_2022,0.014279503728722871,0.07875457875457875,301,255
hCoV_19_England_NORT_1B98685_2021,0.021435976323445807,0.05729984301412873,218,22
hCoV_19_England_LSPA_3263F625_2022,0.01244022338895763,0.0,0,0
hCoV_19_England_BRBR_335357C_2022,0.01832040652580904,0.0,0,0
hCoV_19_England_ALDP_2DD56F0_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3AD2839_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3F710C6_2022,0.005718489783633749,0.0,0,0
hCoV_19_Scotland_PLYM_3EFD03C_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_PHWC_4CBA5A_2021,0.0010366852824131357,0.0,0,0
hCoV_19_England_PHEP_YYFP37P_2022,0.00428050697254456,0.0,0,0
hCoV_19_England_MILK_1546C4E_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_1250B29_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_15E434D_2021,0.010199645520516337,0.04657247514390372,127,22
hCoV_19_England_HSLL_1D4F1F3_2021,0.02374026147724613,0.0,0,0
hCoV_19_Scotland_QEUH_3ECECB8_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_326F7568_2023,0.07818613517038424,0.0,0,0
hCoV_19_Scotland_LSPA_3E4CC0D_2022,0.004313948433267565,0.0,0,0
hCoV_19_England_MILK_37A5CCD_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_OXON_F830F7_2021,0.0,0.0,0,0
hCoV_19_England_LIVE_DFF77B_2021,0.07878808146339832,0.08817373103087389,218,22
hCoV_19_England_PHEC_YY8EXJE_2022,0.018727218004882452,0.00026164311878597594,1,0
hCoV_19_Wales_PHWC_PFXGFU_2021,0.0021736949469952846,0.0,0,0
hCoV_19_England_NEWC_1C1CFE7_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3F22F21_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3778D93_2022,0.02608433936394342,0.0,0,0
hCoV_19_England_QEUH_3D0AB96_2022,0.07247927253276278,0.002354788069073783,9,0
hCoV_19_Scotland_NORT_YBAR3Z_2022,0.026778550414549344,0.11878597592883307,265,189
hCoV_19_England_LSPA_2C4CB6C9_2022,0.09677958733237468,0.09654631083202511,189,189
hCoV_19_England_LSPA_3E406FC_2022,0.025783366217436376,0.0,0,0
hCoV_19_England_NORW_230C6B_2021,0.013510350132093769,0.0,0,0
hCoV_19_England_QEUH_32680C32_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_1395FEF_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_BRBR_2F38204_2021,0.03684140144423643,0.11878597592883307,265,189
hCoV_19_Scotland_EDB70323_2022,0.05333912985319199,0.07875457875457875,301,255
hCoV_19_England_CAMC_1484B39_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_CAMC_135CA98_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_325EB38C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYFGTY6_2022,0.004414272815436578,0.0007849293563579278,2,0
hCoV_19_England_MILK_15764A7_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_3A284D6_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_1512391_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEP_YYR13HF_2022,0.050964786141858676,0.04735740450026164,181,0
hCoV_19_England_QEUH_3EEFFE5_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYRO7ST_2022,0.03625054342373675,0.003663003663003663,10,0
hCoV_19_Wales_PHWC_PJ9GYA_2022,0.06601344346721065,0.04735740450026164,181,0
hCoV_19_England_ALDP_14B3014_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_13DC131_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3079AA1_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_LSPA_3E8496C_2022,0.09055947563789586,0.07875457875457875,301,255
hCoV_19_England_PHEC_YYGKEZX_2022,0.0024412266327793197,0.0,0,0
hCoV_19_England_MILK_130AF4F_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_PHEC_3T07DTD2_2021,0.023342139584657057,0.07378335949764521,282,0
hCoV_19_England_MILK_14BF76E_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_QEUH_325EF5BF_2022,0.07440725010868475,0.05599162742019885,214,0
hCoV_19_England_PHEC_YYNQSEH_2022,0.04414272815436578,0.1784406070120356,416,443
hCoV_19_England_PHEP_YYF84P3_2022,0.011938601478112564,0.0005232862375719519,2,0
hCoV_19_Wales_PHWC_PKJQO5_2022,0.0019061632612112497,0.0018315018315018315,6,0
hCoV_19_England_MILK_1542802_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_LSPA_3E78646_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_27D0C71_2021,0.004213624051098552,0.0,0,0
hCoV_19_NorthernIreland_RAND_13EB700_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_16F670F_2021,0.016386315754272147,0.0716902145473574,274,0
hCoV_19_England_CAMC_12718B2_2021,0.00809283349496706,0.0,0,0
hCoV_19_England_ALDP_31A67A3_2022,0.04590131051083177,0.076138147566719,189,189
hCoV_19_England_LSPA_3C8FD58_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_14354E1_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_130B807_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_2C3F859_2021,0.013242818446309736,0.0,0,0
hCoV_19_Scotland_QEUH_3BBA72A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_36F5B4A_2022,0.0406191495052153,0.0,0,0
hCoV_19_Scotland_QEUH_3DE8C04_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3E562D1_2022,0.005384075176403705,0.0,0,0
hCoV_19_England_CAMC_14E5204_2021,0.005751931244356754,0.013343799058084773,51,22
hCoV_19_England_BRBR_3BA297A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_38A9C8C_2022,0.017924622947530347,0.0,0,0
hCoV_19_England_PHEP_YYFW8UR_2022,0.05815470019730462,0.0005232862375719519,2,0
hCoV_19_England_CAMC_13E7A29_2021,0.029796341504196903,0.12689691261119831,267,289
hCoV_19_Scotland_QEUH_15499BD_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3F8D689_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_19FD8E4_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YY8NWYB_2022,0.04942647894860047,0.0005232862375719519,2,0
hCoV_19_Scotland_QEUH_153FE51_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_3973604_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3802902_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3CF70E9_2022,0.061264756044544025,0.0,0,0
hCoV_19_England_PHEP_YYR6PXW_2022,0.0145135939537839,0.07927786499215071,301,255
hCoV_19_England_PHEC_YYGM7KU_2022,0.004213624051098552,0.0015698587127158557,6,0
hCoV_19_England_PHEC_YYFI51O_2022,0.004213624051098552,0.0015698587127158557,6,0
hCoV_19_England_MILK_155E733_2021,0.004146186511519042,0.0,0,0
hCoV_19_Scotland_QEUH_3AD97BD_2022,0.030732702404441026,0.0,0,0
hCoV_19_England_DHSC_CYDTEAI_2022,0.013807167691896228,0.03349031920460492,45,41
hCoV_19_England_CAMC_13D4227_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3BAD3F9_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3EB32C3_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYFU6JR_2022,0.002541551014948333,0.0,0,0
hCoV_19_Scotland_SCOT_24262_2023,0.01993111059091061,0.0,0,0
hCoV_19_England_ALDP_13792F7_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_390BA41_2022,0.012235891949719177,0.0,0,0
hCoV_19_Wales_PHWC_PR6E4E_2021,0.019797344748018593,0.0,0,0
hCoV_19_England_HSLL_153F57A_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_10B4A82_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_325C0280_2022,0.03594957027722971,0.0,0,0
hCoV_19_Scotland_QEUH_37807C7_2022,0.004414272815436578,0.0,0,0
hCoV_19_England_BRBR_31465F6_2022,0.05947445841133993,0.11878597592883307,265,189
hCoV_19_England_PHEP_262612_2021,0.09420459485670334,0.0716902145473574,274,0
hCoV_19_England_ALDP_2C39154_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_4V06FZ19_2022,0.0047152459619436175,0.0,0,0
hCoV_19_England_TFCI_26FD741_2020,0.04253753803966157,0.0,0,0
hCoV_19_England_MILK_3844F20_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_11F0087_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_CAMC_CB73E5_2020,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_Z308Z524_2021,0.0640403972845534,0.09497645211930926,171,14
hCoV_19_England_ALDP_1423E24_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_33CC12F_2022,0.0070895896732769284,0.0,0,0
hCoV_19_England_DHSC_CYDZ67J_2022,0.011470421027990502,0.0,0,0
hCoV_19_Wales_PHWC_4DC6BC_2021,0.07056148212553924,0.03976975405546834,120,120
hCoV_19_England_PHEC_YYFC7R6_2022,0.0029428485436243856,0.0,0,0
hCoV_19_England_DHSC_CYB3T3H_2022,0.00946108585183204,0.03349031920460492,45,41
hCoV_19_England_PHEC_YY8KY1Y_2022,0.04912386302835741,0.036891679748822605,66,59
hCoV_19_England_PHEC_YYGDTEU_2022,0.0351135337591546,0.003924646781789639,9,0
hCoV_19_Scotland_QEUH_281F1FE_2021,0.019128515533558505,0.0,0,0
hCoV_19_Scotland_QEUH_160A5C2_2021,0.01320937698558673,0.0716902145473574,274,0
hCoV_19_England_LSPA_3494DC1_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_1F49F75_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYDX7YN_2022,0.003979533826037522,0.0,0,0
hCoV_19_England_PHEP_042256_2021,0.025248302845868306,0.07221350078492936,274,0
hCoV_19_England_LSPA_2C8D68F_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3450198_2022,0.029018454132120886,0.0,0,0
hCoV_19_England_PHEC_YYF63F5_2022,0.008861987091596161,0.0015698587127158557,6,0
hCoV_19_England_MILK_15406A0_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3C5BD64_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYFUK6P_2022,0.010032438216901314,0.0,0,0
hCoV_19_England_DHSC_CYYJX5H_2021,0.02025942765445306,0.08869701726844584,298,41
hCoV_19_England_PHEC_YYGUG89_2022,0.005216867872788683,0.0015698587127158557,6,0
hCoV_19_England_QEUH_12929B8_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BRBR_18DE01F_2021,0.007357121359060964,0.0,0,0
hCoV_19_England_PHEC_YYG5QKB_2022,0.004247065511821556,0.0015698587127158557,6,0
hCoV_19_England_ALDP_12A1A3B_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYF5GN4_2022,0.023241815202488046,0.0,0,0
hCoV_19_England_LOND_1324EE8_2021,0.08795104170150152,0.09419152276295134,218,22
hCoV_19_England_LSPA_33FBC80_2022,0.00712064988466553,0.0,0,0
hCoV_19_England_MILK_303492D_2021,0.024505215298208077,0.11878597592883307,265,189
hCoV_19_Scotland_LSPA_3EB1544_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_3C57CA7_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_19C56EB_2021,0.018459686319098417,0.07247514390371533,277,0
hCoV_19_England_PHEP_YYFUQES_2022,0.004313948433267565,0.0,0,0
hCoV_19_Scotland_SCOT_21307_2022,0.00428050697254456,0.0005232862375719519,2,0
hCoV_19_England_LSPA_3C32FE5_2022,0.015650603618366052,0.0,0,0
hCoV_19_England_PHEC_3022E7_2021,0.012206133163896599,0.08084772370486656,183,128
hCoV_19_England_MILK_155D7AD_2021,0.03946092365314517,0.12689691261119831,267,289
hCoV_19_England_MILK_102ED11_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_CAMC_144B3DC_2021,0.00999899675617831,0.04657247514390372,127,22
hCoV_19_England_ALDP_14B0E0E_2021,0.01588469384342708,0.05703819989534275,218,22
hCoV_19_England_LSPA_357BD1A_2022,0.004212074613893161,0.0,0,0
hCoV_19_England_CAMC_12CA35F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3D9F9D8_2022,0.012908403839079692,0.0,0,0
hCoV_19_England_GSTT_210108AM2BC29_2021,0.047988496137511286,0.07247514390371533,277,0
hCoV_19_England_LSPA_3D9C258_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_MILK_157B5DC_2021,0.0656790288599806,0.08843537414965986,218,22
hCoV_19_England_LSPA_3259A02B_2022,0.08106210079256262,0.030088958660387233,100,115
hCoV_19_England_LOND_YYBF8OP_2022,0.018052955335651242,0.04945054945054945,189,189
hCoV_19_England_ALDP_1366C77_2021,0.009062635855934188,0.0,0,0
hCoV_19_England_ALDP_CB4807_2020,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_ALDP_1184291_2021,0.004949336187004648,0.0,0,0
hCoV_19_England_HSLL_15BC548_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_2D8C2D6_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_3F8BEDE_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_35A82F7_2022,0.004346081840064188,0.0,0,0
hCoV_19_Wales_PHWC_4B1D9A_2021,0.09637828980369863,0.21166928309785452,267,289
hCoV_19_NorthernIreland_NIRE_01c570_2022,0.007992509112798047,0.004447933019361591,17,17
hCoV_19_England_LSPA_3E77ED6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E8A104_2022,0.05534561749657225,0.0,0,0
hCoV_19_England_PHEC_30CCA3_2021,0.027187907567802563,0.05075876504447933,184,2
hCoV_19_England_LSPA_3F8DBF3_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_DHSC_CYBNSKF_2021,0.019858250869216366,0.08869701726844584,298,41
hCoV_19_England_PHEC_YYF14O5_2022,0.019329164297896533,0.06802721088435375,260,233
hCoV_19_England_MILK_3B3F17A_2022,0.08059392034244056,0.0,0,0
hCoV_19_England_CAMC_151FE2A_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_LSPA_3EA30DB_2022,0.008761662709427147,0.0,0,0
hCoV_19_England_PLYM_3A2F985_2022,0.01053406012774638,0.026164311878597593,59,100
hCoV_19_England_RAND_14FA679_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_NEWC_1ADA002_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PLYM_392C3B8_2022,0.01160069537309441,0.0,0,0
hCoV_19_England_DHSC_CYNIOP7_2022,0.010731479005081573,0.047880690737833596,82,183
hCoV_19_England_QEUH_3E99393_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LOND_128DC5D_2021,0.010868474734976423,0.05729984301412873,218,22
hCoV_19_England_MILK_1AD5975_2021,0.013309701367755744,0.07247514390371533,277,0
hCoV_19_England_MILK_275F08D_2021,0.007758418887737016,0.029042386185243328,111,0
hCoV_19_England_PHEC_YYF4AJH_2022,0.0028425241614553724,0.0,0,0
hCoV_19_Wales_PHWC_PE576P_2022,0.0018387269323348488,0.0,0,0
hCoV_19_England_PHEP_YYFIDK3_2022,0.019897669130187607,0.0,0,0
hCoV_19_Scotland_QEUH_3CE652A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3632033_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_37CFB57_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3CEAF0A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_333720E_2022,0.00421235624498529,0.0,0,0
hCoV_19_Scotland_LSPA_3ED344F_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PJ645X_2022,0.013343142828478748,0.0,0,0
hCoV_19_England_MILK_3655BC0_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_120A933_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_1608A98_2021,0.00404641674748353,0.0,0,0
hCoV_19_NorthernIreland_NIRE_01c568_2022,0.021937598234290874,0.0015698587127158557,6,6
hCoV_19_England_TFCI_270A43A_2021,0.06891363226000602,0.1389324960753532,529,22
hCoV_19_England_MILK_2B5A4EC_2021,0.023776878574056116,0.0,0,0
hCoV_19_Wales_PHWC_PDFP7T_2021,0.002207136407718289,0.0,0,0
hCoV_19_Scotland_QEUH_3BF28BA_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_12C0650_2021,0.029461926896966858,0.12689691261119831,267,289
hCoV_19_Scotland_EDB67808_2022,0.023007724977427015,0.07875457875457875,301,255
hCoV_19_Scotland_QEUH_2845159_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_14E80E9_2021,0.02113500317693877,0.05703819989534275,218,22
hCoV_19_England_PHEP_YYFWYK6_2022,0.004313948433267565,0.0,0,0
hCoV_19_England_PHEC_YYB6JGP_2022,0.01344346721064776,0.03950811093668236,149,150
